datetime,from_stop,to_stop,riders,total_km,order_type,station_from,station_to
2023-04-29,The Arc Cyberjaya (Bus Stop)(11855),Mutiara Ville Residence-Persiaran Sepang(11853),1,1.41,on-demand,11855,11853
2023-04-28,Gem In Mall(11800),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.26,on-demand,11800,12327
2023-04-19,MRT Cyberjaya City Centre Bus Stop(11799),Gem In Mall(11800),1,5.29,on-demand,11799,11800
2023-04-08,Cristal Serin Residence (Main Entrance)(11840),Kenwingston Square Garden (Main Lobby)(11804),1,2.29,on-demand,11840,11804
2023-04-05,Cyberia Gate 2(11858),Bank Islam Cyberjaya (CBD Perdana 2)(11820),2,2.42,on-demand,11858,11820
2023-04-03,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),1,8.07,advanced booking,11855,11798
2023-04-11,MRT Cyberjaya Utara Station Bus Stop(12327),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,5.54,on-demand,12327,11828
2023-04-02,Putrajaya Central (Cyberjaya)(11798),The Arc Cyberjaya (Bus Stop)(11855),2,0.0,advanced booking,11798,11855
2023-04-01,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),2,8.07,on-demand,11855,11798
2023-04-28,Shaftsbusry Square Bus Stop(11808),Lim Kok Weng University (Barat) Bus Stop(11831),1,3.5,on-demand,11808,11831
2023-04-17,Jom Corner (J Corner) Bus Stop(11823),Serin Residency (Main Entrance)(11839),2,1.57,on-demand,11823,11839
2023-04-29,MRT Cyberjaya City Centre Bus Stop(11799),The Arc Cyberjaya (Bus Stop)(11855),1,4.96,on-demand,11799,11855
2023-04-06,Mutiara Ville Residence-Persiaran Sepang(11853),Cyberjaya Smart School Complex(Bus Stop)(11870),1,2.63,on-demand,11853,11870
2023-04-12,Mutiara Ville Residence-Persiaran Sepang(11853),Cyberia Gate 2(11858),1,1.25,on-demand,11853,11858
2023-04-11,Gem In Mall(11800),Shaftsbusry Square Bus Stop(11808),1,4.03,on-demand,11800,11808
2023-04-04,MRT Cyberjaya Utara Station Bus Stop(12327),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,5.54,on-demand,12327,11828
2023-04-29,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,on-demand,11800,11799
2023-04-10,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),2,2.54,on-demand,11829,11800
2023-04-30,"Surau Al-Hidayah (Bus Stop), MMU(11828)",Shaftsbusry Square Bus Stop(11808),1,3.03,on-demand,11828,11808
2023-04-03,"CUCMS Bus Stop, Persiaran Teknokrat 3(11879)",MRT Cyberjaya Utara Station Bus Stop(12327),1,3.9,on-demand,11879,12327
2023-04-17,Cyberia Gate 2(11858),Prima Avenue 1 Bus Stop(11818),1,3.12,on-demand,11858,11818
2023-04-19,Star Grocer Cybersquare(11824),The Arc Cyberjaya (Bus Stop)(11855),1,2.87,on-demand,11824,11855
2023-04-19,Mutiara Ville Residence-Persiaran Sepang(11853),Jom Corner (J Corner) Bus Stop(11823),1,2.57,on-demand,11853,11823
2023-04-06,Shaftsbusry Square Bus Stop(11808),The Arc Cyberjaya (Bus Stop)(11855),1,3.33,on-demand,11808,11855
2023-04-07,Cyberia Crescent 1 Condo (Main Entrance)(11841),D'Pulze Cyberjaya Bus Stop(11806),2,2.76,on-demand,11841,11806
2023-04-15,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,on-demand,11800,11799
2023-04-13,University of Cyberjaya (UoC)(11829),Cristal Serin Residence (Main Entrance)(11840),1,3.69,on-demand,11829,11840
2023-04-13,Cyberia Smart Homes Guard House Gate A(11857),SP 39 Perdana Lakeview East (Bus Stop)(11877),1,3.73,on-demand,11857,11877
2023-04-16,Mutiara Ville Residence-Persiaran Sepang(11853),D'Pulze Cyberjaya Bus Stop(11806),1,2.37,on-demand,11853,11806
2023-04-17,The Arc Cyberjaya (Bus Stop)(11855),CBD Perdana 1 (Saba Restaurant)(11819),1,2.49,on-demand,11855,11819
2023-04-26,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),1,8.07,on-demand,11855,11798
2023-04-13,Futurise Center(11757),The Arc Cyberjaya (Bus Stop)(11855),1,4.55,advanced booking,11757,11855
2023-04-07,Garden Plaza(11863),Tamarind Square Bus Stop(11807),1,6.07,on-demand,11863,11807
2023-04-10,Lim Kok Weng University (Barat) Bus Stop(11831),The Arc Cyberjaya (Bus Stop)(11855),1,5.21,on-demand,11831,11855
2023-04-02,Cristal Serin Residence (Main Entrance)(11840),D'Pulze Cyberjaya Bus Stop(11806),1,1.84,on-demand,11840,11806
2023-04-29,Cyberia Gate 2(11858),D'Pulze Cyberjaya Bus Stop(11806),1,2.0,on-demand,11858,11806
2023-04-18,University of Cyberjaya (UoC)(11829),Cristal Serin Residence (Main Entrance)(11840),1,3.69,on-demand,11829,11840
2023-04-15,Serin Residency (Main Entrance)(11839),Star Grocer Cybersquare(11824),3,2.68,on-demand,11839,11824
2023-04-03,Gem In Mall(11800),The Arc Cyberjaya (Bus Stop)(11855),1,0.77,on-demand,11800,11855
2023-04-03,Mutiara Ville Residence-Persiaran Sepang(11853),University of Cyberjaya (UoC)(11829),1,1.74,on-demand,11853,11829
2023-04-11,Gem In Mall(11800),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,1.0,on-demand,11800,11828
2023-04-24,Cyberia Crescent 1 Condo (Main Entrance)(11841),Shaftsbusry Square Bus Stop(11808),2,4.79,on-demand,11841,11808
2023-04-11,Bio-X Centre(12306),Neo Cyber(11817),1,1.11,on-demand,12306,11817
2023-04-14,Lim Kok Weng University (Barat) Bus Stop(11831),Garden Plaza(11863),1,1.84,on-demand,11831,11863
2023-04-14,McDonald's - Cyber 5 Bus Stop(12191),The Arc Cyberjaya (Bus Stop)(11855),1,2.55,on-demand,12191,11855
2023-04-11,The Arc Cyberjaya (Bus Stop)(11855),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.11,on-demand,11855,11831
2023-04-08,Putrajaya Central (Cyberjaya)(11798),Cyberia Smart Homes Guard House Gate A(11857),1,7.03,on-demand,11798,11857
2023-04-14,Padi House Cafeteria and Deli Cafe(11826),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.72,on-demand,11826,12327
2023-04-07,Serin Residency (Main Entrance)(11839),Masjid Fisabillah Bus Stop(11812),1,2.45,advanced booking,11839,11812
2023-04-05,Putrajaya Central (Cyberjaya)(11798),Gem In Mall(11800),1,7.88,advanced booking,11798,11800
2023-04-04,Star Grocer Cybersquare(11824),CBD Perdana 1 (Saba Restaurant)(11819),1,1.14,on-demand,11824,11819
2023-04-06,LakeFront Residence (Entrance)(11850),University of Cyberjaya (UoC)(11829),2,2.49,on-demand,11850,11829
2023-04-19,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-04-08,Tamarind Square Bus Stop(11807),The Arc Cyberjaya (Bus Stop)(11855),2,0.64,on-demand,11807,11855
2023-04-08,The Arc Cyberjaya (Bus Stop)(11855),Tapak Urban Street(11801),1,3.48,on-demand,11855,11801
2023-04-02,MRT Cyberjaya City Centre Bus Stop(11799),Star Grocer Cybersquare(11824),1,0.0,on-demand,11799,11824
2023-04-20,"Surau Al-Hidayah (Bus Stop), MMU(11828)",D'Pulze Cyberjaya Bus Stop(11806),1,0.99,on-demand,11828,11806
2023-04-14,Shaftsbusry Square Bus Stop(11808),Masjid Fisabillah Bus Stop(11812),2,2.91,on-demand,11808,11812
2023-04-04,Lim Kok Weng University (Barat) Bus Stop(11831),UNIKOP(12216),2,2.84,on-demand,11831,12216
2023-04-25,Gem In Mall(11800),Putrajaya Central (Cyberjaya)(11798),1,0.0,on-demand,11800,11798
2023-04-10,Cyberjaya Hospital(12223),The Arc Cyberjaya (Bus Stop)(11855),1,1.15,on-demand,12223,11855
2023-04-13,Mutiara Ville Residence-Persiaran Sepang(11853),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,1.38,on-demand,11853,11828
2023-04-02,Gem In Mall(11800),Star Grocer Cybersquare(11824),2,2.92,on-demand,11800,11824
2023-04-28,Tamarind Square Bus Stop(11807),Kenwingston Square Garden (Main Lobby)(11804),1,1.79,on-demand,11807,11804
2023-04-02,Serin Residency (Main Entrance)(11839),D'Pulze Cyberjaya Bus Stop(11806),1,1.57,on-demand,11839,11806
2023-04-19,Mutiara Ville Residence-Persiaran Sepang(11853),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.98,on-demand,11853,11831
2023-04-29,The Arc Cyberjaya (Bus Stop)(11855),CBD Perdana 1 (Saba Restaurant)(11819),1,2.49,on-demand,11855,11819
2023-04-20,Domain 1(11869),LakeFront Residence (Entrance)(11850),1,3.53,on-demand,11869,11850
2023-04-25,D'Pulze Cyberjaya Bus Stop(11806),Verdi Eco-dominiums(11846),2,2.94,advanced booking,11806,11846
2023-04-28,Cyberia Smart Homes Guard House Gate A(11857),Shaftsbusry Square Bus Stop(11808),1,3.51,on-demand,11857,11808
2023-04-06,Gem In Mall(11800),"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",2,2.96,on-demand,11800,11821
2023-04-21,Cyberjaya Smart School Complex(Bus Stop)(11870),"SP 52 UNIMY Bus Stop, Persiaran Apec(11883)",1,2.39,on-demand,11870,11883
2023-04-04,Selangorku PR1MA Lakefront Homes(11805),"MMU Bus Stop, Persiaran Multimedia(11827)",2,0.0,on-demand,11805,11827
2023-04-03,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-04-30,Cyberia Gate 2(11858),D'Pulze Cyberjaya Bus Stop(11806),1,2.0,on-demand,11858,11806
2023-04-13,Gem In Mall(11800),Domain 1(11869),2,2.82,on-demand,11800,11869
2023-04-06,Tapak Urban Street(11801),Serin Residency (Main Entrance)(11839),1,2.11,on-demand,11801,11839
2023-04-08,Gem In Mall(11800),Domain 1(11869),3,2.82,on-demand,11800,11869
2023-04-21,Shaftsbusry Square Bus Stop(11808),Masjid Fisabillah Bus Stop(11812),1,2.91,on-demand,11808,11812
2023-04-12,Gem In Mall(11800),D'Pulze Cyberjaya Bus Stop(11806),1,1.99,on-demand,11800,11806
2023-04-11,Putrajaya Central (Cyberjaya)(11798),Wisma Shell Bus Stop(12192),1,4.79,advanced booking,11798,12192
2023-04-02,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,advanced booking,11800,11799
2023-04-16,Ceria Residence Cyberjaya (Entrance)(11848),MRT Cyberjaya City Centre Bus Stop(11799),3,0.0,on-demand,11848,11799
2023-04-11,MRT Cyberjaya Utara Station Bus Stop(12327),University of Cyberjaya (UoC)(11829),1,6.44,on-demand,12327,11829
2023-04-16,Cyberia Crescent 1 Condo (Main Entrance)(11841),McDonald's @ Edusphere Cyberjaya(12217),1,2.81,on-demand,11841,12217
2023-04-06,Malakat Mall (11810),MRT Cyberjaya Utara Station Bus Stop(12327),1,4.73,on-demand,11810,12327
2023-04-03,University of Cyberjaya (UoC)(11829),Lim Kok Weng University (Barat) Bus Stop(11831),1,4.51,on-demand,11829,11831
2023-04-02,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),1,8.07,on-demand,11855,11798
2023-04-15,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),2,8.07,on-demand,11855,11798
2023-04-10,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),1,2.54,on-demand,11829,11800
2023-04-13,Shaftsbusry Square Bus Stop(11808),Kanvas SOHO (Bus Stop)(11825),1,1.85,on-demand,11808,11825
2023-04-05,MRT Cyberjaya City Centre Bus Stop(11799),Gem In Mall(11800),2,0.0,on-demand,11799,11800
2023-04-06,Cyberia Crescent 1 Condo (Main Entrance)(11841),UNIKOP(12216),1,4.21,advanced booking,11841,12216
2023-04-01,D'Pulze Cyberjaya Bus Stop(11806),The Arc Cyberjaya (Bus Stop)(11855),1,2.31,on-demand,11806,11855
2023-04-14,Cristal Serin Residence (Main Entrance)(11840),Domain 1(11869),1,1.58,on-demand,11840,11869
2023-04-04,"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",The Arc Cyberjaya (Bus Stop)(11855),5,0.0,on-demand,11821,11855
2023-04-11,Verdi Eco-dominiums(11846),Shaftsbusry Square Bus Stop(11808),1,4.53,on-demand,11846,11808
2023-04-25,Tapak Urban Street(11801),MRT Cyberjaya City Centre Bus Stop(11799),1,0.0,advanced booking,11801,11799
2023-04-21,Masjid Fisabillah Bus Stop(11812),Mutiara Ville Residence-Persiaran Sepang(11853),1,4.01,on-demand,11812,11853
2023-04-29,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,on-demand,11800,11799
2023-04-18,MRT Cyberjaya Utara Station Bus Stop(12327),University of Cyberjaya (UoC)(11829),1,6.44,on-demand,12327,11829
2023-04-20,"MMU Bus Stop, Persiaran Multimedia(11827)",Shaftsbusry Square Bus Stop(11808),1,3.21,on-demand,11827,11808
2023-04-26,Cyberia Gate 2(11858),Putrajaya Central (Cyberjaya)(11798),1,7.97,on-demand,11858,11798
2023-04-06,MRT Cyberjaya Utara Station Bus Stop(12327),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,5.54,on-demand,12327,11828
2023-04-07,"Surau Al-Hidayah (Bus Stop), MMU(11828)",MRT Cyberjaya Utara Station Bus Stop(12327),1,5.35,on-demand,11828,12327
2023-04-19,University of Cyberjaya (UoC)(11829),Domain 1(11869),1,3.56,on-demand,11829,11869
2023-04-16,Cyberia Smart Homes Guard House Gate A(11857),D'Pulze Cyberjaya Bus Stop(11806),1,1.48,on-demand,11857,11806
2023-04-06,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-04-03,University of Cyberjaya (UoC)(11829),MRT Cyberjaya City Centre Bus Stop(11799),1,4.21,on-demand,11829,11799
2023-04-30,Putrajaya Central (Cyberjaya)(11798),Garden Plaza(11863),1,5.65,advanced booking,11798,11863
2023-04-01,MRT Cyberjaya City Centre Bus Stop(11799),Gem In Mall(11800),2,5.29,on-demand,11799,11800
2023-04-04,Gem In Mall(11800),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,1.0,on-demand,11800,11828
2023-04-02,The Arc Cyberjaya (Bus Stop)(11855),Prima Avenue 1 Bus Stop(11818),1,3.22,on-demand,11855,11818
2023-04-05,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),1,2.54,on-demand,11829,11800
2023-04-14,Gem In Mall(11800),Star Grocer Cybersquare(11824),1,2.92,on-demand,11800,11824
2023-04-14,"MMU Bus Stop, Persiaran Multimedia(11827)",Masjid Fisabillah Bus Stop(11812),1,1.85,on-demand,11827,11812
2023-04-16,University of Cyberjaya (UoC)(11829),The Arc Cyberjaya (Bus Stop)(11855),4,1.49,on-demand,11829,11855
2023-04-16,Star Grocer Cybersquare(11824),elc International School(11885),2,0.0,on-demand,11824,11885
2023-04-06,"Surau Al-Hidayah (Bus Stop), MMU(11828)",MRT Cyberjaya City Centre Bus Stop(11799),1,3.94,on-demand,11828,11799
2023-04-04,Kenwingston Square Garden (Main Lobby)(11804),Putrajaya Central (Cyberjaya)(11798),1,7.15,advanced booking,11804,11798
2023-04-03,Bank Islam Cyberjaya (CBD Perdana 2)(11820),University of Cyberjaya (UoC)(11829),2,3.61,advanced booking,11820,11829
2023-04-09,The Arc Cyberjaya (Bus Stop)(11855),D'Pulze Cyberjaya Bus Stop(11806),2,2.1,on-demand,11855,11806
2023-04-25,"Surau Al-Hidayah (Bus Stop), MMU(11828)",D'Pulze Cyberjaya Bus Stop(11806),1,0.99,on-demand,11828,11806
2023-04-04,D'Pulze Cyberjaya Bus Stop(11806),Gem In Mall(11800),1,2.64,on-demand,11806,11800
2023-04-13,Tamarind Square Bus Stop(11807),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.48,on-demand,11807,11831
2023-04-17,Cyberjaya Smart School Complex(Bus Stop)(11870),Malakat Mall (11810),2,0.0,on-demand,11870,11810
2023-04-04,Cyberia Gate 2(11858),Prima Avenue 1 Bus Stop(11818),1,3.12,on-demand,11858,11818
2023-04-18,Cyberia Smart Homes Guard House Gate A(11857),Shaftsbusry Square Bus Stop(11808),1,3.51,on-demand,11857,11808
2023-04-17,UNIKOP(12216),MRT Cyberjaya Utara Station Bus Stop(12327),1,3.24,on-demand,12216,12327
2023-04-05,D'Pulze Cyberjaya Bus Stop(11806),The Arc Cyberjaya (Bus Stop)(11855),1,0.0,advanced booking,11806,11855
2023-04-13,"Surau Al-Hidayah (Bus Stop), MMU(11828)",McDonald's - Cyber 5 Bus Stop(12191),5,1.6,advanced booking,11828,12191
2023-04-04,Mutiara Ville Residence-Persiaran Sepang(11853),University of Cyberjaya (UoC)(11829),3,1.74,on-demand,11853,11829
2023-04-27,Cyberia Gate 2(11858),"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",1,2.96,on-demand,11858,11821
2023-04-15,Gem In Mall(11800),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.26,on-demand,11800,12327
2023-04-21,CBD Perdana 1 (Saba Restaurant)(11819),The Arc Cyberjaya (Bus Stop)(11855),1,2.7,on-demand,11819,11855
2023-04-04,UNIKOP(12216),Shaftsbusry Square Bus Stop(11808),1,2.36,advanced booking,12216,11808
2023-04-11,Kanvas SOHO (Bus Stop)(11825),The Arc Cyberjaya (Bus Stop)(11855),1,3.49,on-demand,11825,11855
2023-04-11,Mutiara Ville Residence-Persiaran Sepang(11853),University of Cyberjaya (UoC)(11829),1,1.74,on-demand,11853,11829
2023-04-03,Putrajaya Central (Cyberjaya)(11798),UNIKOP(12216),1,4.63,on-demand,11798,12216
2023-04-12,Putrajaya Central (Cyberjaya)(11798),Wisma Shell Bus Stop(12192),1,4.79,on-demand,11798,12192
2023-04-24,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,on-demand,11800,11799
2023-04-10,The Arc Cyberjaya (Bus Stop)(11855),Star Grocer Cybersquare(11824),1,3.03,on-demand,11855,11824
2023-04-09,McDonald's - Cyber 5 Bus Stop(12191),"Surau Al-Hidayah (Bus Stop), MMU(11828)",3,1.76,on-demand,12191,11828
2023-04-30,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-04-08,University of Cyberjaya (UoC)(11829),Tamarind Square Bus Stop(11807),1,1.93,on-demand,11829,11807
2023-04-30,Gem In Mall(11800),Putrajaya Central (Cyberjaya)(11798),1,7.97,on-demand,11800,11798
2023-04-10,MRT Cyberjaya Utara Station Bus Stop(12327),UNIKOP(12216),1,3.66,advanced booking,12327,12216
2023-04-09,"MMU Bus Stop, Persiaran Multimedia(11827)",Putrajaya Central (Cyberjaya)(11798),1,7.15,on-demand,11827,11798
2023-04-17,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-04-09,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),1,4.94,on-demand,11800,11799
2023-04-08,elc International School(11885),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,2.32,on-demand,11885,11828
2023-04-04,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-04-18,The Arc Cyberjaya (Bus Stop)(11855),University of Cyberjaya (UoC)(11829),1,0.6,on-demand,11855,11829
2023-04-13,Bio-X Centre(12306),Cyberjaya Smart School Complex(Bus Stop)(11870),1,1.77,on-demand,12306,11870
2023-04-10,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),3,3.55,on-demand,11855,12216
2023-04-10,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),4,3.2,on-demand,12216,11855
2023-04-02,SK Cyberjaya 1 (Main Entrance)(11832),MRT Cyberjaya City Centre Bus Stop(11799),1,5.07,advanced booking,11832,11799
2023-04-14,Cyberia Smart Homes Guard House Gate A(11857),Putrajaya Central (Cyberjaya)(11798),1,7.46,on-demand,11857,11798
2023-04-14,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-04-30,Wisma Shell Bus Stop(12192),Taman Tasik Cyberjaya Roundabout Entranc(11815),4,2.43,on-demand,12192,11815
2023-04-13,Cyberia Smart Homes Guard House Gate A(11857),Shaftsbusry Square Bus Stop(11808),1,3.51,on-demand,11857,11808
2023-04-08,The Arc Cyberjaya (Bus Stop)(11855),Putrajaya Central (Cyberjaya)(11798),1,8.07,on-demand,11855,11798
2023-04-07,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-04-20,UNIKOP(12216),Shaftsbusry Square Bus Stop(11808),1,2.36,advanced booking,12216,11808
2023-04-15,LakeFront Residence (Entrance)(11850),D'Pulze Cyberjaya Bus Stop(11806),1,3.33,on-demand,11850,11806
2023-04-04,D'Pulze Cyberjaya Bus Stop(11806),Cyberia Gate 2(11858),1,2.41,on-demand,11806,11858
2023-04-04,University of Cyberjaya (UoC)(11829),Padi House Cafeteria and Deli Cafe(11826),1,1.94,on-demand,11829,11826
2023-04-18,Mutiara Ville Residence-Persiaran Sepang(11853),The Arc Cyberjaya (Bus Stop)(11855),1,1.15,on-demand,11853,11855
2023-04-11,The Arc Cyberjaya (Bus Stop)(11855),Mutiara Ville Residence-Persiaran Sepang(11853),1,1.41,on-demand,11855,11853
2023-04-18,Cyberia Gate 2(11858),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.11,on-demand,11858,12327
2023-04-08,Putrajaya Central (Cyberjaya)(11798),The Arc Cyberjaya (Bus Stop)(11855),1,7.28,on-demand,11798,11855
2023-04-10,Cyberjaya Smart School Complex(Bus Stop)(11870),Bio-X Centre(12306),1,2.56,on-demand,11870,12306
2023-04-03,Gem In Mall(11800),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,1.0,on-demand,11800,11828
2023-04-30,D'Pulze Cyberjaya Bus Stop(11806),Cyberia Gate 2(11858),1,2.41,on-demand,11806,11858
2023-04-13,Cyberia Crescent 1 Condo (Main Entrance)(11841),Shaftsbusry Square Bus Stop(11808),1,4.79,on-demand,11841,11808
2023-04-06,Sports Arena Cyberjaya(11814),The Arc Cyberjaya (Bus Stop)(11855),1,3.68,on-demand,11814,11855
2023-04-13,Bank Islam Cyberjaya (CBD Perdana 2)(11820),MRT Cyberjaya City Centre Bus Stop(11799),1,2.89,advanced booking,11820,11799
2023-04-06,MRT Cyberjaya City Centre Bus Stop(11799),The Arc Cyberjaya (Bus Stop)(11855),1,4.96,advanced booking,11799,11855
2023-04-18,D'Pulze Cyberjaya Bus Stop(11806),Putrajaya Central (Cyberjaya)(11798),1,6.62,on-demand,11806,11798
2023-04-18,The Arc Cyberjaya (Bus Stop)(11855),University of Cyberjaya (UoC)(11829),2,0.6,advanced booking,11855,11829
2023-04-10,"MMU Bus Stop, Persiaran Multimedia(11827)",Shaftsbusry Square Bus Stop(11808),1,3.21,on-demand,11827,11808
2023-04-02,Tamarind Square Bus Stop(11807),Lim Kok Weng University (Barat) Bus Stop(11831),1,0.0,on-demand,11807,11831
2023-04-21,Gem In Mall(11800),McDonald's @ Edusphere Cyberjaya(12217),2,1.93,on-demand,11800,12217
2023-04-10,Jom Corner (J Corner) Bus Stop(11823),Tamarind Square Bus Stop(11807),2,2.28,on-demand,11823,11807
2023-04-12,MRT Cyberjaya City Centre Bus Stop(11799),"Surau Al-Hidayah (Bus Stop), MMU(11828)",1,4.17,on-demand,11799,11828
2023-04-04,Gem In Mall(11800),Cyberia Gate 2(11858),1,0.87,on-demand,11800,11858
2023-04-17,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),3,3.2,on-demand,12216,11855
2023-04-16,The Arc Cyberjaya (Bus Stop)(11855),Kanvas SOHO (Bus Stop)(11825),1,0.0,on-demand,11855,11825
2023-04-06,"MMU Bus Stop, Persiaran Multimedia(11827)",Putrajaya Central (Cyberjaya)(11798),1,7.15,on-demand,11827,11798
2023-04-19,Cyberia Smart Homes Guard House Gate A(11857),MRT Cyberjaya City Centre Bus Stop(11799),1,4.43,on-demand,11857,11799
2023-04-20,D'Pulze Cyberjaya Bus Stop(11806),The Arc Cyberjaya (Bus Stop)(11855),1,2.31,on-demand,11806,11855
